subjectID,r,r2,p
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
sub2,0.7498796923493014,0.5623195529978829,1.0327573607913705e-05
