,subjectID,tractID,GM_R1,R1
285,53,pAFR,0.44852538776534967,0.4120039848297547
286,59,AFL,0.4535212759261876,0.4328124242856863
287,59,AFR,0.4502429176653744,0.4426986983651889
288,59,ATRL,0.4444843794599554,0.48393250657160275
289,59,ATRR,0.4457054928927567,0.4855609035728759
290,59,CCL,0.4493587603733603,0.42262858779641266
291,59,CCR,0.4572752580097959,0.4288603940784581
292,59,CSL,0.4857374836374003,0.5455916497604112
293,59,CSR,0.4820605999907777,0.5432443751554835
294,59,FcMa,0.4369248635964702,0.42114154165007706
295,59,FcMi,0.4423314209094099,0.4047966335778719
296,59,IFOFL,0.4560424324460572,0.4576786347079775
297,59,IFOFR,0.4560506468102723,0.4479374730397594
298,59,ILFL,0.4553035988500233,0.4476520856391027
299,59,ILFR,0.4565545171722881,0.4446151283319176
300,59,MLFL,0.4398624438733889,0.45396044604694474
301,59,MLFR,0.4404172238057299,0.4367049735489618
302,59,ORL,0.49426788734362265,0.4649814808225611
303,59,ORR,0.4720845349989496,0.4369779787093775
304,59,SLFL,0.4578763355185159,0.45469764402310536
305,59,SLFR,0.45604009772235055,0.4603523764616695
306,59,UNCL,0.4420913905659037,0.4683606274304671
307,59,UNCR,0.4453029659765078,0.4455926976295931
308,59,VOFL,0.4595760954044856,0.44530615334413015
309,59,VOFR,0.4569448077464424,0.4540868120440349
310,59,pAFL,0.43931160701929944,0.40874727814881034
311,59,pAFR,0.4465958234341998,0.4160370709245734
312,62,AFL,0.4552952331661517,0.46127800528995355
313,62,AFR,0.451880235780464,0.4542069146027572
314,62,ATRL,0.4518504885035683,0.48754459471066136
315,62,ATRR,0.4521058982127858,0.49635671163446426
316,62,CCL,0.4642177452474416,0.43668047486363526
317,62,CCR,0.4680386447583675,0.4412733895012409
318,62,CSL,0.48458531007338224,0.5629881187123449
319,62,CSR,0.4840639472864271,0.5570088481866239
320,62,FcMa,0.4675741306221279,0.4304518912060297
